updated,open,high,low,close,average,volume
2012-12-07,13.3,13.55,12.98,13.5,13.265,32799
2012-12-06,13.38,13.69,12.9,13.3,13.295,46562
2012-12-05,13.41,13.42,13.15,13.38,13.285,29794
2012-12-04,12.68,13.5,12.62,13.41,13.06,63245
2012-12-03,12.5,12.68,12.48,12.68,12.58,26759
2012-12-02,12.56,12.68,12.43,12.5,12.555,14011
2012-12-01,12.57,12.69,12.46,12.56,12.575,14696
2012-11-30,12.45,12.65,12.42,12.57,12.535,24350
2012-11-29,12.35,12.6,12.15,12.45,12.375,26505
2012-11-28,12.2,12.41,12.1,12.35,12.255,30688
2012-11-27,12.25,12.34,11.9,12.2,12.12,33194
2012-11-26,12.48,12.65,11.89,12.25,12.27,35913
2012-11-25,12.41,12.6,12.31,12.48,12.455,24023
2012-11-24,12.35,12.48,12.25,12.41,12.365,19570
2012-11-23,12.42,12.41,12.13,12.35,12.27,18967
2012-11-22,11.77,12.43,11.67,12.42,12.05,58301
2012-11-21,11.73,11.78,11.64,11.77,11.71,19227
2012-11-20,11.8,11.8,11.57,11.73,11.685,27220
2012-11-19,11.65,11.84,11.6,11.8,11.72,25197
2012-11-18,11.79,11.83,11.62,11.65,11.725,15514
2012-11-17,11.75,11.8,11.52,11.79,11.66,19105
2012-11-16,11.2,11.8,11.17,11.75,11.485,58253
2012-11-15,10.95,11.3,10.86,11.2,11.08,31901
2012-11-14,10.95,11.05,10.82,10.95,10.935,24543
2012-11-13,11.01,11.13,10.92,10.95,11.025,16757
2012-11-12,10.87,11.18,10.77,11.01,10.975,39217
2012-11-11,10.89,10.94,10.7,10.87,10.82,12625
2012-11-10,10.82,10.96,10.75,10.89,10.855,13490
2012-11-09,10.93,10.98,10.79,10.82,10.885,14727
2012-11-08,10.92,11.07,10.75,10.93,10.91,26058
2012-11-07,10.9,11.22,10.8,10.92,11.01,31733
2012-11-06,10.75,10.9,10.67,10.9,10.785,26995
2012-11-05,10.8,10.88,10.61,10.75,10.745,21776
2012-11-04,10.64,10.9,10.51,10.8,10.705,16750
2012-11-03,10.47,10.65,10.4,10.64,10.525,16732
2012-11-02,10.57,10.8,10.33,10.47,10.565,24485
2012-11-01,11.2,11.28,10.4,10.57,10.84,50362
2012-10-31,10.89,11.21,10.71,11.2,10.96,40673
2012-10-30,10.6,10.89,10.58,10.89,10.735,26023
2012-10-29,10.7,10.94,10.32,10.6,10.63,37574
2012-10-28,10.26,10.95,10.25,10.7,10.6,22389
2012-10-27,10.17,10.84,9.82,10.26,10.33,47869
2012-10-26,10.86,10.95,9.74,10.17,10.345,98994
2012-10-25,11.65,11.7,10.52,10.86,11.11,84704
2012-10-24,11.65,11.79,11.59,11.65,11.69,21764
2012-10-23,11.71,12.0,11.41,11.65,11.705,54344
2012-10-22,11.63,11.81,11.47,11.71,11.64,37622
2012-10-21,11.74,11.77,11.61,11.63,11.69,9375
2012-10-20,11.74,11.85,11.56,11.74,11.705,22110
2012-10-19,11.94,11.97,11.62,11.74,11.795,23177
2012-10-18,11.81,11.96,11.75,11.94,11.855,21880
2012-10-17,11.85,11.96,11.7,11.81,11.83,23553
2012-10-16,11.84,11.99,11.5,11.85,11.745,41184
2012-10-15,11.74,11.99,11.43,11.84,11.71,27101
2012-10-14,11.86,12.03,11.5,11.74,11.765,22891
2012-10-13,12.0,12.11,11.85,11.86,11.98,11861
2012-10-12,12.03,12.15,11.92,12.0,12.035,21538
2012-10-11,12.12,12.15,11.86,12.03,12.005,19831
2012-10-10,11.9,12.19,11.77,12.12,11.98,27722
2012-10-09,11.78,12.35,11.57,11.9,11.96,46768
2012-10-08,11.8,11.95,10.62,11.78,11.285,97938
2012-10-07,12.51,12.62,11.7,11.8,12.16,63512
2012-10-06,12.69,12.86,12.35,12.51,12.605,24673
2012-10-05,12.85,12.97,12.51,12.69,12.74,31258
2012-10-04,12.89,13.09,12.6,12.85,12.845,37945
2012-10-03,12.84,12.99,12.68,12.89,12.835,32955
2012-10-02,12.4,12.88,12.34,12.84,12.61,50833
2012-10-01,12.4,12.48,12.32,12.4,12.4,24826
2012-09-30,12.36,12.45,12.3,12.4,12.375,7793
2012-09-29,12.39,12.49,12.21,12.36,12.35,17061
2012-09-28,12.31,12.45,12.12,12.39,12.285,26674
2012-09-27,12.27,12.4,12.21,12.31,12.305,19326
2012-09-26,12.2,12.46,12.02,12.27,12.24,23495
2012-09-25,12.1,12.23,12.01,12.2,12.12,21228
2012-09-24,12.19,12.3,11.95,12.1,12.125,27291
2012-09-23,12.24,12.27,11.63,12.19,11.95,39920
2012-09-22,12.37,12.4,12.14,12.24,12.27,14986
2012-09-21,12.28,12.5,12.01,12.37,12.255,35834
2012-09-20,12.57,12.66,12.25,12.28,12.455,32567
2012-09-19,12.25,12.69,12.15,12.57,12.42,41883
2012-09-18,11.89,12.35,11.84,12.25,12.095,40949
2012-09-17,11.87,11.96,11.77,11.89,11.865,26612
2012-09-16,11.75,11.99,11.72,11.87,11.855,30297
2012-09-15,11.67,11.79,11.6,11.75,11.695,16272
2012-09-14,11.4,11.8,11.32,11.67,11.56,43259
2012-09-13,11.36,11.4,11.22,11.4,11.31,20574
2012-09-12,11.33,11.39,10.78,11.36,11.085,58628
2012-09-11,11.17,11.35,10.88,11.33,11.115,64954
2012-09-10,11.02,11.19,10.87,11.17,11.03,42288
2012-09-09,11.04,11.14,10.92,11.02,11.03,14033
2012-09-08,11.0,11.14,10.77,11.04,10.955,24253
2012-09-07,11.18,11.21,10.95,11.0,11.08,35535
2012-09-06,11.0,11.29,10.64,11.18,10.965,67054
2012-09-05,10.38,11.17,10.26,11.0,10.715,60767
2012-09-04,10.53,10.53,10.15,10.38,10.34,34878
2012-09-03,10.2,10.59,10.09,10.53,10.34,22925
2012-09-02,9.97,10.36,9.72,10.2,10.04,25055
2012-09-01,10.16,10.3,9.78,9.97,10.04,23376
2012-08-31,10.78,10.83,9.66,10.16,10.245,67791
2012-08-30,10.92,10.93,10.6,10.78,10.765,30868
2012-08-29,10.94,11.13,10.55,10.92,10.84,53647
2012-08-28,10.95,11.21,10.5,10.94,10.855,54875
2012-08-27,10.61,12.15,10.54,10.95,11.345,175117
2012-08-26,10.52,10.62,10.45,10.61,10.535,26331
2012-08-25,10.6,10.63,10.2,10.52,10.415,40232
2012-08-24,10.1,10.62,9.85,10.6,10.235,92077
2012-08-23,9.81,10.25,9.71,10.1,9.98,56015
2012-08-22,9.92,10.1,9.57,9.81,9.835,67513
2012-08-21,10.1,10.3,9.7,9.92,10.0,72082
2012-08-20,8.0,10.5,7.81,10.1,9.155,192502
2012-08-19,11.61,11.62,7.58,8.0,9.6,238860
2012-08-18,11.58,12.9,11.02,11.61,11.96,88047
2012-08-17,13.5,15.4,10.6,11.58,13.0,221033
2012-08-16,13.25,13.84,12.5,13.5,13.17,96604
2012-08-15,12.19,13.25,12.16,13.25,12.705,57562
2012-08-14,12.04,12.34,11.89,12.19,12.115,44014
2012-08-13,11.62,12.05,11.49,12.04,11.77,54035
2012-08-12,11.51,11.77,11.45,11.62,11.61,30340
2012-08-11,11.39,11.6,11.39,11.51,11.495,21791
2012-08-10,11.06,11.6,11.01,11.39,11.305,63597
2012-08-09,11.06,12.0,10.8,11.06,11.4,101880
2012-08-08,11.1,11.15,10.85,11.06,11.0,31322
2012-08-07,10.86,11.1,10.65,11.1,10.875,41653
2012-08-06,10.87,11.19,10.64,10.86,10.915,51637
2012-08-05,10.98,11.29,10.11,10.87,10.7,67280
2012-08-04,10.97,11.3,10.53,10.98,10.915,52321
2012-08-03,10.53,11.12,10.3,10.97,10.71,61643
2012-08-02,9.55,11.0,9.41,10.53,10.205,126685
2012-08-01,9.35,9.65,9.11,9.55,9.38,68695
2012-07-31,9.1,9.44,9.08,9.35,9.26,70173
2012-07-30,8.71,9.15,8.7,9.1,8.925,51254
2012-07-29,8.89,8.89,8.7,8.71,8.795,11462
2012-07-28,8.9,8.93,8.71,8.89,8.82,16164
2012-07-27,8.9,8.95,8.81,8.9,8.88,26673
2012-07-26,8.8,8.9,8.6,8.9,8.75,32379
2012-07-25,8.6,8.9,8.37,8.8,8.635,64720
2012-07-24,8.45,8.85,8.34,8.6,8.595,40946
2012-07-23,8.41,9.2,7.75,8.45,8.475,146396
2012-07-22,8.85,8.97,8.27,8.41,8.62,30070
2012-07-21,8.52,9.7,7.96,8.85,8.83,139906
2012-07-20,8.87,8.87,7.6,8.52,8.235,154661
2012-07-19,9.11,9.23,8.82,8.87,9.025,48249
2012-07-18,8.8,9.4,8.5,9.11,8.95,105945
2012-07-17,8.5,9.49,7.32,8.8,8.405,210804
2012-07-16,7.62,8.65,7.62,8.5,8.135,103400
2012-07-15,7.54,7.7,7.45,7.62,7.575,26978
2012-07-14,7.67,7.67,7.52,7.54,7.595,16007
2012-07-13,7.76,7.82,7.42,7.67,7.62,65465
2012-07-12,7.15,7.9,7.1,7.76,7.5,64616
2012-07-11,7.2,7.26,7.02,7.15,7.14,41891
2012-07-10,7.02,7.25,6.96,7.2,7.105,70065
2012-07-09,6.8,7.1,6.74,7.02,6.92,61644
2012-07-08,6.76,6.86,6.72,6.8,6.79,18219
2012-07-07,6.65,6.87,6.63,6.76,6.75,37987
2012-07-06,6.67,6.72,6.55,6.65,6.635,43191
2012-07-05,6.51,6.77,6.48,6.67,6.625,45344
2012-07-04,6.45,6.55,6.45,6.51,6.5,33478
2012-07-03,6.76,6.76,6.4,6.45,6.58,71068
2012-07-02,6.63,6.77,6.58,6.76,6.675,32364
2012-07-01,6.69,6.69,6.54,6.63,6.615,20577
2012-06-30,6.65,6.69,6.6,6.69,6.645,20591
2012-06-29,6.61,6.68,6.54,6.65,6.61,26298
2012-06-28,6.65,6.67,6.49,6.61,6.58,42818
2012-06-27,6.42,6.65,6.4,6.65,6.525,41979
2012-06-26,6.3,6.47,6.29,6.42,6.38,48736
2012-06-25,6.35,6.45,6.22,6.3,6.335,62638
2012-06-24,6.43,6.47,6.35,6.35,6.41,33945
2012-06-23,6.55,6.65,6.4,6.43,6.525,20122
2012-06-22,6.68,6.8,6.43,6.55,6.615,56823
2012-06-21,6.67,6.8,6.56,6.68,6.68,51943
2012-06-20,6.5,6.71,6.45,6.67,6.58,64069
2012-06-19,6.31,6.53,6.28,6.5,6.405,43883
2012-06-18,6.16,6.36,6.03,6.31,6.195,46832
2012-06-17,6.4,6.53,6.1,6.16,6.315,48800
2012-06-16,6.5,6.6,6.26,6.4,6.43,78196
2012-06-15,5.95,6.59,5.88,6.5,6.235,65639
2012-06-14,5.93,5.97,5.81,5.95,5.89,35039
2012-06-13,5.7,5.96,5.66,5.93,5.81,57237
2012-06-12,5.57,5.75,5.5,5.7,5.625,78982
2012-06-11,5.47,5.6,5.43,5.57,5.515,40263
2012-06-10,5.56,5.58,5.43,5.47,5.505,24397
2012-06-09,5.63,5.7,5.46,5.56,5.58,37122
2012-06-08,5.59,5.66,5.56,5.63,5.61,53841
2012-06-07,5.46,5.59,5.41,5.59,5.5,48065
2012-06-06,5.44,5.49,5.39,5.46,5.44,40678
2012-06-05,5.27,5.5,5.22,5.44,5.36,83934
2012-06-04,5.21,5.28,5.18,5.27,5.23,51239
2012-06-03,5.25,5.25,5.21,5.21,5.23,12679
2012-06-02,5.27,5.27,5.21,5.25,5.24,15168
2012-06-01,5.18,5.28,5.18,5.27,5.23,44689
2012-05-31,5.14,5.2,5.11,5.18,5.155,39476
2012-05-30,5.15,5.17,5.1,5.14,5.135,39944
2012-05-29,5.14,5.16,5.01,5.15,5.085,61267
2012-05-28,5.14,5.16,5.11,5.14,5.135,27560
2012-05-27,5.1,5.15,5.1,5.14,5.125,15751
2012-05-26,5.15,5.15,5.1,5.1,5.125,16592
2012-05-25,5.12,5.15,5.1,5.15,5.125,23075
2012-05-24,5.14,5.15,5.07,5.12,5.11,28916
2012-05-23,5.1,5.17,5.07,5.14,5.12,52958
2012-05-22,5.1,5.12,5.05,5.1,5.085,46681
2012-05-21,5.09,5.13,5.06,5.1,5.095,33623
2012-05-20,5.1,5.15,5.09,5.09,5.12,18690
2012-05-19,5.12,5.14,5.07,5.1,5.105,23155
2012-05-18,5.1,5.13,5.06,5.12,5.095,52580
2012-05-17,5.09,5.1,5.05,5.1,5.075,26622
2012-05-16,5.04,5.13,5.0,5.09,5.065,69369
2012-05-15,5.01,5.04,4.95,5.04,4.995,44144
2012-05-14,4.93,5.04,4.9,5.01,4.97,52846
2012-05-13,4.95,5.0,4.92,4.93,4.96,14046
2012-05-12,4.96,5.0,4.92,4.95,4.96,20875
2012-05-11,4.85,5.0,4.8,4.96,4.9,63129
2012-05-10,5.04,5.13,4.8,4.85,4.965,69983
2012-05-09,5.05,5.1,5.0,5.04,5.05,38921
2012-05-08,5.06,5.1,4.96,5.05,5.03,68203
2012-05-07,5.05,5.1,4.97,5.06,5.035,46182
2012-05-06,5.08,5.1,5.01,5.05,5.055,19299
2012-05-05,5.07,5.12,5.03,5.08,5.075,18841
2012-05-04,5.13,5.15,5.07,5.07,5.11,43629
2012-05-03,5.07,5.18,5.02,5.13,5.1,35421
2012-05-02,5.0,5.18,4.97,5.07,5.075,95963
2012-05-01,4.95,5.0,4.92,5.0,4.96,36680
2012-04-30,4.9,5.0,4.87,4.95,4.935,55767
2012-04-29,4.98,5.02,4.88,4.9,4.95,22226
2012-04-28,5.11,5.11,4.85,4.98,4.98,91591
2012-04-27,5.1,5.12,5.03,5.11,5.075,25868
2012-04-26,5.13,5.17,4.99,5.1,5.08,57360
2012-04-25,5.1,5.18,5.04,5.13,5.11,35642
2012-04-24,4.96,5.2,4.95,5.1,5.075,70989
2012-04-23,5.2,5.22,4.96,4.96,5.09,49367
2012-04-22,5.26,5.32,5.1,5.2,5.21,37109
2012-04-21,5.35,5.48,5.11,5.26,5.295,60922
2012-04-20,5.14,5.48,5.1,5.35,5.29,104068
2012-04-19,5.12,5.19,5.1,5.14,5.145,46675
2012-04-18,4.98,5.18,4.96,5.12,5.07,79130
2012-04-17,4.93,5.02,4.93,4.98,4.975,30645
2012-04-16,4.97,4.98,4.91,4.93,4.945,31159
2012-04-15,4.96,4.98,4.86,4.97,4.92,33343
2012-04-14,4.94,5.03,4.9,4.96,4.965,63887
2012-04-13,4.92,4.94,4.73,4.94,4.835,93111
2012-04-12,4.93,4.95,4.84,4.92,4.895,46368
2012-04-11,4.84,4.98,4.79,4.93,4.885,67035
2012-04-10,4.87,4.9,4.76,4.84,4.83,53101
2012-04-09,4.79,4.88,4.73,4.87,4.805,39243
2012-04-08,4.69,4.8,4.62,4.79,4.71,41972
2012-04-07,4.95,4.95,4.69,4.69,4.82,80945
2012-04-06,4.92,4.98,4.88,4.95,4.93,58211
2012-04-05,4.91,4.93,4.87,4.92,4.9,33807
2012-04-04,4.95,4.97,4.89,4.91,4.93,51040
2012-04-03,4.97,4.99,4.81,4.95,4.9,78481
2012-04-02,4.83,5.08,4.76,4.97,4.92,80663
2012-04-01,4.91,4.92,4.73,4.83,4.825,35950
2012-03-31,4.86,4.95,4.82,4.91,4.885,35529
2012-03-30,4.81,4.88,4.72,4.86,4.8,39071
2012-03-29,4.79,4.86,4.71,4.81,4.785,37974
2012-03-28,4.81,4.84,4.72,4.79,4.78,38017
2012-03-27,4.62,4.85,4.49,4.81,4.67,73431
2012-03-26,4.55,4.74,4.52,4.62,4.63,69838
2012-03-25,4.68,4.68,4.3,4.55,4.49,71556
2012-03-24,4.69,4.73,4.6,4.68,4.665,39068
2012-03-23,4.7,4.79,4.6,4.69,4.695,54129
2012-03-22,4.81,4.88,4.6,4.7,4.74,58069
2012-03-21,4.84,4.87,4.75,4.81,4.81,46436
2012-03-20,4.69,4.9,4.59,4.84,4.745,66343
2012-03-19,5.28,5.31,4.5,4.69,4.905,188889
2012-03-18,5.22,5.34,5.21,5.28,5.275,22857
2012-03-17,5.34,5.4,5.21,5.22,5.305,39100
2012-03-16,5.33,5.4,5.3,5.34,5.35,32718
2012-03-15,5.38,5.45,5.26,5.33,5.355,41077
2012-03-14,5.27,5.45,5.25,5.38,5.35,62889
2012-03-13,4.89,5.41,4.87,5.27,5.14,127325
2012-03-12,4.91,4.95,4.86,4.89,4.905,22048
2012-03-11,4.83,4.99,4.81,4.91,4.9,42442
2012-03-10,4.86,4.91,4.75,4.83,4.83,28070
2012-03-09,4.93,4.95,4.82,4.86,4.885,32723
2012-03-08,4.94,5.0,4.76,4.93,4.88,58089
2012-03-07,4.99,5.05,4.84,4.94,4.945,46167
2012-03-06,4.98,5.07,4.9,4.99,4.985,44532
2012-03-05,4.82,5.05,4.82,4.98,4.935,65828
2012-03-04,4.61,4.95,4.61,4.82,4.78,58826
2012-03-03,4.7,4.78,4.51,4.61,4.645,40075
2012-03-02,4.92,4.95,4.51,4.7,4.73,130764
2012-03-01,4.86,4.99,4.86,4.92,4.925,44183
2012-02-29,4.87,4.9,4.8,4.86,4.85,26539
2012-02-28,4.96,5.0,4.74,4.87,4.87,62691
2012-02-27,4.92,4.99,4.89,4.96,4.94,29371
2012-02-26,4.77,5.1,4.77,4.92,4.935,70034
2012-02-25,5.03,5.07,4.65,4.77,4.86,86163
2012-02-24,5.01,5.1,4.83,5.03,4.965,89828
2012-02-23,4.42,5.2,4.42,5.01,4.81,164308
2012-02-22,4.27,4.54,4.27,4.42,4.405,103836
2012-02-21,4.36,4.4,4.21,4.27,4.305,51784
2012-02-20,4.39,4.47,4.29,4.36,4.38,37299
2012-02-19,4.22,4.52,4.18,4.39,4.35,62365
2012-02-18,4.41,4.5,4.12,4.22,4.31,70406
2012-02-17,4.27,4.77,4.23,4.41,4.5,135949
2012-02-16,4.33,4.44,3.88,4.27,4.16,166594
2012-02-15,4.46,4.88,4.2,4.33,4.54,161800
2012-02-14,5.26,5.45,4.21,4.46,4.83,297572
2012-02-13,5.51,5.72,5.2,5.26,5.46,170210
2012-02-12,5.6,5.85,5.43,5.51,5.64,81917
2012-02-11,5.91,6.0,5.54,5.6,5.77,69711
2012-02-10,5.83,5.99,5.8,5.91,5.895,39304
2012-02-09,5.6,5.92,5.5,5.83,5.71,89946
2012-02-08,5.69,5.85,5.3,5.6,5.575,237943
2012-02-07,5.45,5.78,5.45,5.69,5.615,72748
2012-02-06,5.69,5.72,5.45,5.45,5.585,90258
2012-02-05,5.87,5.88,5.45,5.69,5.665,120336
2012-02-04,5.96,5.99,5.84,5.87,5.915,20619
2012-02-03,6.1,6.14,5.72,5.96,5.93,59279
2012-02-02,6.08,6.2,5.82,6.1,6.01,54546
2012-02-01,5.48,6.2,5.47,6.08,5.835,115523
2012-01-31,5.49,5.65,5.43,5.48,5.54,48296
2012-01-30,5.38,5.6,5.37,5.49,5.485,42303
2012-01-29,5.63,5.7,5.33,5.38,5.515,46430
2012-01-28,5.29,5.76,5.26,5.63,5.51,89708
2012-01-27,5.34,5.51,5.05,5.29,5.28,115567
2012-01-26,5.75,5.92,5.3,5.34,5.61,123954
2012-01-25,6.29,6.32,5.5,5.75,5.91,133115
2012-01-24,6.36,6.39,6.22,6.29,6.305,35663
2012-01-23,6.31,6.39,6.21,6.36,6.3,17693
2012-01-22,6.18,6.45,6.1,6.31,6.275,44890
2012-01-21,6.49,6.55,6.1,6.18,6.325,64761
2012-01-20,6.36,6.58,6.26,6.49,6.42,66786
2012-01-19,5.92,6.36,5.87,6.36,6.115,114820
2012-01-18,5.6,6.95,5.1,5.92,6.025,226680
2012-01-17,6.68,6.95,4.64,5.6,5.795,213409
2012-01-16,7.0,7.19,6.51,6.68,6.85,122666
2012-01-15,6.75,7.08,6.74,7.0,6.91,62233
2012-01-14,6.41,6.95,6.22,6.75,6.585,141896
2012-01-13,6.8,6.8,6.4,6.41,6.6,60228
2012-01-12,6.9,7.0,6.34,6.8,6.67,140116
2012-01-11,6.36,7.14,6.41,6.9,6.775,99442
2012-01-10,6.33,6.89,6.0,6.36,6.445,110210
2012-01-09,7.11,7.19,5.81,6.33,6.5,148406
2012-01-08,6.81,7.2,6.73,7.11,6.965,57193
2012-01-07,6.7,7.02,6.38,6.81,6.7,48387
2012-01-06,6.95,7.21,6.13,6.7,6.67,218077
2012-01-05,5.57,7.22,5.57,6.95,6.395,182328
2012-01-04,4.88,5.7,4.75,5.57,5.225,131170
2012-01-03,5.22,5.29,4.65,4.88,4.97,125170
2012-01-02,5.27,5.47,4.8,5.22,5.135,69150
2012-01-01,4.72,5.5,4.62,5.27,5.06,108509
2011-12-31,4.25,5.0,4.2,4.72,4.6,129730
2011-12-30,4.17,4.3,4.06,4.25,4.18,41068
2011-12-29,4.19,4.33,4.12,4.17,4.225,53069
2011-12-28,4.07,4.25,3.99,4.19,4.12,33837
2011-12-27,4.02,4.1,3.96,4.07,4.03,30159
2011-12-26,4.22,4.31,3.81,4.02,4.06,88825
2011-12-25,3.94,4.39,3.78,4.22,4.085,80800
2011-12-24,3.95,3.97,3.86,3.94,3.915,14933
2011-12-23,3.89,3.95,3.82,3.95,3.885,20496
2011-12-22,3.89,3.99,3.51,3.89,3.75,57206
2011-12-21,3.95,4.04,3.81,3.89,3.925,48793
2011-12-20,3.52,4.5,3.48,3.95,3.99,186409
2011-12-19,3.19,3.7,3.19,3.52,3.445,139986
2011-12-18,3.2,3.22,3.18,3.19,3.2,10793
2011-12-17,3.2,3.23,3.16,3.2,3.195,16479
2011-12-16,3.2,3.22,3.15,3.2,3.185,29868
2011-12-15,3.15,3.21,3.11,3.2,3.16,30094
2011-12-14,3.25,3.25,2.99,3.15,3.12,72477
2011-12-13,3.14,3.25,3.14,3.25,3.195,32658
2011-12-12,3.25,3.29,3.08,3.14,3.185,39900
2011-12-11,3.05,3.38,2.99,3.25,3.185,108223
2011-12-10,2.97,3.13,2.93,3.05,3.03,74305
2011-12-09,2.98,3.04,2.93,2.97,2.985,34385
2011-12-08,2.99,3.01,2.88,2.98,2.945,39933
2011-12-07,3.03,3.08,2.93,2.99,3.005,58122
2011-12-06,2.88,3.05,2.87,3.03,2.96,55599
2011-12-05,2.83,2.93,2.78,2.88,2.855,30884
2011-12-04,2.79,2.9,2.61,2.83,2.755,95222
2011-12-03,3.12,3.13,2.75,2.79,2.94,123022
2011-12-02,3.06,3.14,3.03,3.12,3.085,57494
2011-12-01,2.97,3.14,2.93,3.06,3.035,63864
2011-11-30,2.75,3.09,2.73,2.97,2.91,120145
2011-11-29,2.55,2.98,2.54,2.75,2.76,180531
2011-11-28,2.48,2.55,2.44,2.55,2.495,41261
2011-11-27,2.47,2.49,2.42,2.48,2.455,22727
2011-11-26,2.51,2.53,2.41,2.47,2.47,36118
2011-11-25,2.43,2.53,2.37,2.51,2.45,44404
2011-11-24,2.33,2.56,2.31,2.43,2.435,87264
2011-11-23,2.33,2.38,2.27,2.33,2.325,39998
2011-11-22,2.29,2.35,2.25,2.33,2.3,34208
2011-11-21,2.2,2.31,2.17,2.29,2.24,41727
2011-11-20,2.2,2.5,2.15,2.2,2.325,79731
2011-11-19,2.05,2.26,2.0,2.2,2.13,78301
2011-11-18,2.25,2.39,2.0,2.05,2.195,98135
2011-11-17,2.56,2.59,1.99,2.25,2.29,117276
2011-11-16,2.33,2.6,2.3,2.56,2.45,44208
2011-11-15,2.22,2.49,2.11,2.33,2.3,76420
2011-11-14,3.0,3.0,2.1,2.22,2.55,382186
2011-11-13,3.03,3.05,2.95,3.0,3.0,9625
2011-11-12,3.08,3.11,3.01,3.03,3.06,20383
2011-11-11,2.84,3.11,2.82,3.08,2.965,44853
2011-11-10,2.95,2.97,2.8,2.84,2.885,33928
2011-11-09,3.04,3.11,2.89,2.95,3.0,52195
2011-11-08,3.01,3.21,3.01,3.04,3.11,60336
2011-11-07,2.96,3.03,2.95,3.01,2.99,23992
2011-11-06,2.97,3.0,2.92,2.96,2.96,17232
2011-11-05,3.11,3.15,2.85,2.97,3.0,52964
2011-11-04,3.15,3.21,3.01,3.11,3.11,39513
2011-11-03,3.25,3.28,3.1,3.15,3.19,24520
2011-11-02,3.15,3.44,3.14,3.25,3.29,32311
2011-11-01,3.25,3.35,3.07,3.15,3.21,37893
2011-10-31,3.27,3.32,3.07,3.25,3.195,30980
2011-10-30,3.58,3.65,3.2,3.27,3.425,50686
2011-10-29,3.19,3.83,3.14,3.58,3.485,79542
2011-10-28,3.04,3.26,2.91,3.19,3.085,52365
2011-10-27,2.77,3.09,2.73,3.04,2.91,58696
2011-10-26,2.77,2.85,2.65,2.77,2.75,29400
2011-10-25,2.55,3.04,2.44,2.77,2.74,101412
2011-10-24,3.17,3.19,2.48,2.55,2.835,92232
2011-10-23,3.16,3.2,2.95,3.17,3.075,37044
2011-10-22,2.57,3.3,2.55,3.16,2.925,120163
2011-10-21,2.35,2.72,2.33,2.57,2.525,72971
2011-10-20,2.27,2.39,2.22,2.35,2.305,48859
2011-10-19,2.42,2.54,2.04,2.27,2.29,101864
2011-10-18,2.56,2.9,2.31,2.42,2.605,87859
2011-10-17,3.56,3.74,2.26,2.56,3.0,207426
2011-10-16,3.84,3.9,3.4,3.56,3.65,36200
2011-10-15,3.99,4.05,3.71,3.84,3.88,42092
2011-10-14,4.05,4.11,3.95,3.99,4.03,20054
2011-10-13,4.15,4.2,4.0,4.05,4.1,19706
2011-10-12,3.93,4.45,3.9,4.15,4.175,69399
2011-10-11,4.1,4.1,3.85,3.93,3.975,41104
2011-10-10,4.1,4.2,4.01,4.1,4.105,16858
2011-10-09,4.01,4.39,4.01,4.1,4.2,37920
2011-10-08,4.27,4.34,3.83,4.01,4.085,39611
2011-10-07,4.73,4.8,3.78,4.27,4.29,97547
2011-10-06,4.87,4.9,4.5,4.73,4.7,54773
2011-10-05,4.96,5.03,4.83,4.87,4.93,17586
2011-10-04,5.02,5.03,4.92,4.96,4.975,15793
2011-10-03,5.03,5.04,4.89,5.02,4.965,17289
2011-10-02,5.03,5.1,4.91,5.03,5.005,10457
2011-10-01,5.14,5.25,4.86,5.03,5.055,23460
2011-09-30,4.78,5.35,4.74,5.14,5.045,41459
2011-09-29,4.77,4.8,4.67,4.78,4.735,14092
2011-09-28,4.92,4.97,4.63,4.77,4.8,30625
2011-09-27,4.87,5.13,4.78,4.92,4.955,24645
2011-09-26,5.33,5.4,4.72,4.87,5.06,56072
2011-09-25,5.47,5.49,5.32,5.33,5.405,9487
2011-09-24,5.55,5.64,5.32,5.47,5.48,17944
2011-09-23,5.43,5.71,5.41,5.55,5.56,55667
2011-09-22,5.61,5.83,5.29,5.43,5.56,31651
2011-09-21,6.11,6.29,5.06,5.61,5.675,68164
2011-09-20,5.46,6.8,5.45,6.11,6.125,116750
2011-09-19,5.2,5.64,4.9,5.46,5.27,49836
2011-09-18,4.77,5.6,4.72,5.2,5.16,44623
2011-09-17,4.82,4.93,4.7,4.77,4.815,20303
2011-09-16,4.84,4.99,4.61,4.82,4.8,31651
2011-09-15,5.62,5.62,4.44,4.84,5.03,86220
2011-09-14,5.8,5.85,5.32,5.62,5.585,43768
2011-09-13,6.08,6.09,5.7,5.8,5.895,23759
2011-09-12,5.86,6.58,5.41,6.08,5.995,63864
2011-09-11,4.77,7.4,4.6,5.86,6.0,143792
2011-09-10,5.03,5.49,4.63,4.77,5.06,44484
2011-09-09,6.53,6.58,4.18,5.03,5.38,217433
2011-09-08,7.19,7.2,6.51,6.53,6.855,31886
2011-09-07,6.86,7.6,6.53,7.19,7.065,49642
2011-09-06,7.61,7.66,6.12,6.86,6.89,82496
2011-09-05,8.18,8.19,7.25,7.61,7.72,30798
2011-09-04,8.48,8.49,7.85,8.18,8.17,19673
2011-09-03,8.64,8.69,8.36,8.48,8.525,6944
2011-09-02,8.21,8.71,8.23,8.64,8.47,16814
2011-09-01,8.2,8.36,8.1,8.21,8.23,11903
2011-08-31,8.79,8.79,8.01,8.2,8.4,19648
2011-08-30,8.97,9.0,8.55,8.79,8.775,11773
